state,district,primary_type,district_delegates,gender,race,age,education,pop
Missouri,CD07,Primary,5,Female,White,25-34,College,13800
Missouri,CD07,Primary,5,Female,White,25-34,Less than college,29360
Missouri,CD07,Primary,5,Female,White,35-44,College,13071
Missouri,CD07,Primary,5,Female,White,35-44,Less than college,26903
Missouri,CD07,Primary,5,Female,White,45-64,College,23298
Missouri,CD07,Primary,5,Female,White,45-64,Less than college,68694
Missouri,CD07,Primary,5,Female,White,65+,College,11222
Missouri,CD07,Primary,5,Female,White,65+,Less than college,58678
Missouri,CD07,Primary,5,Male,Black,18-24,College,51
Missouri,CD07,Primary,5,Male,Black,18-24,Less than college,1380
Missouri,CD07,Primary,5,Male,Black,25-34,College,147
Missouri,CD07,Primary,5,Male,Black,25-34,Less than college,871
Missouri,CD07,Primary,5,Male,Black,35-44,College,226
Missouri,CD07,Primary,5,Male,Black,35-44,Less than college,1359
Missouri,CD07,Primary,5,Male,Black,45-64,College,236
Missouri,CD07,Primary,5,Male,Black,45-64,Less than college,1525
Missouri,CD07,Primary,5,Male,Black,65+,College,60
Missouri,CD07,Primary,5,Male,Black,65+,Less than college,317
Missouri,CD07,Primary,5,Male,Latino,18-24,College,76
Missouri,CD07,Primary,5,Male,Latino,18-24,Less than college,2904
Missouri,CD07,Primary,5,Male,Latino,25-34,College,323
Missouri,CD07,Primary,5,Male,Latino,25-34,Less than college,2685
Missouri,CD07,Primary,5,Male,Latino,35-44,College,291
Missouri,CD07,Primary,5,Male,Latino,35-44,Less than college,2449
Missouri,CD07,Primary,5,Male,Latino,45-64,College,281
Missouri,CD07,Primary,5,Male,Latino,45-64,Less than college,2539
Missouri,CD07,Primary,5,Male,Latino,65+,College,75
Missouri,CD07,Primary,5,Male,Latino,65+,Less than college,556
Missouri,CD07,Primary,5,Male,White,18-24,College,2200
Missouri,CD07,Primary,5,Male,White,18-24,Less than college,31927
Missouri,CD07,Primary,5,Male,White,25-34,College,10119
Missouri,CD07,Primary,5,Male,White,25-34,Less than college,32031
Missouri,CD07,Primary,5,Male,White,35-44,College,9383
Missouri,CD07,Primary,5,Male,White,35-44,Less than college,30126
Missouri,CD07,Primary,5,Male,White,45-64,College,19429
Missouri,CD07,Primary,5,Male,White,45-64,Less than college,66881
Missouri,CD07,Primary,5,Male,White,65+,College,14637
Missouri,CD07,Primary,5,Male,White,65+,Less than college,41204
Missouri,CD08,Primary,4,Female,Black,18-24,College,52
Missouri,CD08,Primary,4,Female,Black,18-24,Less than college,2021
Missouri,CD08,Primary,4,Female,Black,25-34,College,213
Missouri,CD08,Primary,4,Female,Black,25-34,Less than college,1797
Missouri,CD08,Primary,4,Female,Black,35-44,College,216
Missouri,CD08,Primary,4,Female,Black,35-44,Less than college,1555
Missouri,CD08,Primary,4,Female,Black,45-64,College,306
Missouri,CD08,Primary,4,Female,Black,45-64,Less than college,3238
Missouri,CD08,Primary,4,Female,Black,65+,College,89
Missouri,CD08,Primary,4,Female,Black,65+,Less than college,1592
Missouri,CD08,Primary,4,Female,Latino,18-24,College,42
Missouri,CD08,Primary,4,Female,Latino,18-24,Less than college,702
Missouri,CD08,Primary,4,Female,Latino,25-34,College,248
Missouri,CD08,Primary,4,Female,Latino,25-34,Less than college,912
Missouri,CD08,Primary,4,Female,Latino,35-44,College,168
Missouri,CD08,Primary,4,Female,Latino,35-44,Less than college,528
Missouri,CD08,Primary,4,Female,Latino,45-64,College,241
Missouri,CD08,Primary,4,Female,Latino,45-64,Less than college,1116
Missouri,CD08,Primary,4,Female,Latino,65+,College,56
Missouri,CD08,Primary,4,Female,Latino,65+,Less than college,438
Missouri,CD08,Primary,4,Female,White,18-24,College,1533
Missouri,CD08,Primary,4,Female,White,18-24,Less than college,24783
Missouri,CD08,Primary,4,Female,White,25-34,College,8432
Missouri,CD08,Primary,4,Female,White,25-34,Less than college,29777
Missouri,CD08,Primary,4,Female,White,35-44,College,9586
Missouri,CD08,Primary,4,Female,White,35-44,Less than college,28968
Missouri,CD08,Primary,4,Female,White,45-64,College,17235
Missouri,CD08,Primary,4,Female,White,45-64,Less than college,76541
Missouri,CD08,Primary,4,Female,White,65+,College,8212
Missouri,CD08,Primary,4,Female,White,65+,Less than college,61877
Missouri,CD08,Primary,4,Male,Black,18-24,College,64
Missouri,CD08,Primary,4,Male,Black,18-24,Less than college,3033
Missouri,CD08,Primary,4,Male,Black,25-34,College,214
Missouri,CD08,Primary,4,Male,Black,25-34,Less than college,2740
Missouri,CD08,Primary,4,Male,Black,35-44,College,221
Missouri,CD08,Primary,4,Male,Black,35-44,Less than college,2418
Missouri,CD08,Primary,4,Male,Black,45-64,College,274
Missouri,CD08,Primary,4,Male,Black,45-64,Less than college,3806
Missouri,CD08,Primary,4,Male,Black,65+,College,96
Missouri,CD08,Primary,4,Male,Black,65+,Less than college,1075
Missouri,CD08,Primary,4,Male,Latino,18-24,College,38
Missouri,CD08,Primary,4,Male,Latino,18-24,Less than college,1196
Missouri,CD08,Primary,4,Male,Latino,25-34,College,121
Missouri,CD08,Primary,4,Male,Latino,25-34,Less than college,1029
Missouri,CD08,Primary,4,Male,Latino,35-44,College,88
Missouri,CD08,Primary,4,Male,Latino,35-44,Less than college,642
Missouri,CD08,Primary,4,Male,Latino,45-64,College,117
Missouri,CD08,Primary,4,Male,Latino,45-64,Less than college,1081
Missouri,CD08,Primary,4,Male,Latino,65+,College,71
Missouri,CD08,Primary,4,Male,Latino,65+,Less than college,530
Missouri,CD08,Primary,4,Male,White,18-24,College,1282
Missouri,CD08,Primary,4,Male,White,18-24,Less than college,28397
Missouri,CD08,Primary,4,Male,White,25-34,College,5625
Missouri,CD08,Primary,4,Male,White,25-34,Less than college,33621
Missouri,CD08,Primary,4,Male,White,35-44,College,6391
Missouri,CD08,Primary,4,Male,White,35-44,Less than college,32652
Missouri,CD08,Primary,4,Male,White,45-64,College,12298
Missouri,CD08,Primary,4,Male,White,45-64,Less than college,79790
Missouri,CD08,Primary,4,Male,White,65+,College,9284
Missouri,CD08,Primary,4,Male,White,65+,Less than college,48622
Nebraska,CD01,Primary,7,Female,Black,18-24,College,199
Nebraska,CD01,Primary,7,Female,Black,18-24,Less than college,1246
Nebraska,CD01,Primary,7,Female,Black,25-34,College,542
Nebraska,CD01,Primary,7,Female,Black,25-34,Less than college,943
Nebraska,CD01,Primary,7,Female,Black,35-44,College,352
Nebraska,CD01,Primary,7,Female,Black,35-44,Less than college,632
Nebraska,CD01,Primary,7,Female,Black,45-64,College,411
Nebraska,CD01,Primary,7,Female,Black,45-64,Less than college,1092
Nebraska,CD01,Primary,7,Female,Black,65+,College,94
Nebraska,CD01,Primary,7,Female,Black,65+,Less than college,423
Nebraska,CD01,Primary,7,Female,Latino,18-24,College,247
Nebraska,CD01,Primary,7,Female,Latino,18-24,Less than college,3268
Nebraska,CD01,Primary,7,Female,Latino,25-34,College,910
Nebraska,CD01,Primary,7,Female,Latino,25-34,Less than college,3341
Nebraska,CD01,Primary,7,Female,Latino,35-44,College,783
Nebraska,CD01,Primary,7,Female,Latino,35-44,Less than college,2973
Nebraska,CD01,Primary,7,Female,Latino,45-64,College,600
Nebraska,CD01,Primary,7,Female,Latino,45-64,Less than college,3362
Nebraska,CD01,Primary,7,Female,Latino,65+,College,87
Nebraska,CD01,Primary,7,Female,Latino,65+,Less than college,828
Nebraska,CD01,Primary,7,Female,White,18-24,College,5051
Nebraska,CD01,Primary,7,Female,White,18-24,Less than college,24582
Nebraska,CD01,Primary,7,Female,White,25-34,College,13331
Nebraska,CD01,Primary,7,Female,White,25-34,Less than college,17977
Nebraska,CD01,Primary,7,Female,White,35-44,College,12567
Nebraska,CD01,Primary,7,Female,White,35-44,Less than college,17509
Nebraska,CD01,Primary,7,Female,White,45-64,College,22413
Nebraska,CD01,Primary,7,Female,White,45-64,Less than college,46131
Nebraska,CD01,Primary,7,Female,White,65+,College,10976
Nebraska,CD01,Primary,7,Female,White,65+,Less than college,38326
Nebraska,CD01,Primary,7,Male,Black,18-24,College,156
Nebraska,CD01,Primary,7,Male,Black,18-24,Less than college,1714
Nebraska,CD01,Primary,7,Male,Black,25-34,College,455
Nebraska,CD01,Primary,7,Male,Black,25-34,Less than college,1222
Nebraska,CD01,Primary,7,Male,Black,35-44,College,431
Nebraska,CD01,Primary,7,Male,Black,35-44,Less than college,1178
Nebraska,CD01,Primary,7,Male,Black,45-64,College,518
Nebraska,CD01,Primary,7,Male,Black,45-64,Less than college,1626
Nebraska,CD01,Primary,7,Male,Black,65+,College,126
Nebraska,CD01,Primary,7,Male,Black,65+,Less than college,367
Nebraska,CD01,Primary,7,Male,Latino,18-24,College,158
Nebraska,CD01,Primary,7,Male,Latino,18-24,Less than college,3933
Nebraska,CD01,Primary,7,Male,Latino,25-34,College,726
Nebraska,CD01,Primary,7,Male,Latino,25-34,Less than college,4419
Nebraska,CD01,Primary,7,Male,Latino,35-44,College,594
Nebraska,CD01,Primary,7,Male,Latino,35-44,Less than college,3678
Nebraska,CD01,Primary,7,Male,Latino,45-64,College,547
Nebraska,CD01,Primary,7,Male,Latino,45-64,Less than college,3887
Nebraska,CD01,Primary,7,Male,Latino,65+,College,112
Nebraska,CD01,Primary,7,Male,Latino,65+,Less than college,736
Nebraska,CD01,Primary,7,Male,White,18-24,College,3487
Nebraska,CD01,Primary,7,Male,White,18-24,Less than college,27698
Nebraska,CD01,Primary,7,Male,White,25-34,College,11493
Nebraska,CD01,Primary,7,Male,White,25-34,Less than college,22338
Nebraska,CD01,Primary,7,Male,White,35-44,College,10470
Nebraska,CD01,Primary,7,Male,White,35-44,Less than college,20719
Nebraska,CD01,Primary,7,Male,White,45-64,College,20814
Nebraska,CD01,Primary,7,Male,White,45-64,Less than college,47219
Nebraska,CD01,Primary,7,Male,White,65+,College,12843
Nebraska,CD01,Primary,7,Male,White,65+,Less than college,26971
Nebraska,CD02,Primary,9,Female,Black,18-24,College,266
Nebraska,CD02,Primary,9,Female,Black,18-24,Less than college,3276
Nebraska,CD02,Primary,9,Female,Black,25-34,College,1515
Nebraska,CD02,Primary,9,Female,Black,25-34,Less than college,3621
Nebraska,CD02,Primary,9,Female,Black,35-44,College,1228
Nebraska,CD02,Primary,9,Female,Black,35-44,Less than college,3014
Nebraska,CD02,Primary,9,Female,Black,45-64,College,1453
Nebraska,CD02,Primary,9,Female,Black,45-64,Less than college,5724
Nebraska,CD02,Primary,9,Female,Black,65+,College,410
Nebraska,CD02,Primary,9,Female,Black,65+,Less than college,2878
Nebraska,CD02,Primary,9,Female,Latino,18-24,College,203
Nebraska,CD02,Primary,9,Female,Latino,18-24,Less than college,3918
Nebraska,CD02,Primary,9,Female,Latino,25-34,College,1171
Nebraska,CD02,Primary,9,Female,Latino,25-34,Less than college,4379
Nebraska,CD02,Primary,9,Female,Latino,35-44,College,1011
Nebraska,CD02,Primary,9,Female,Latino,35-44,Less than college,3884
Nebraska,CD02,Primary,9,Female,Latino,45-64,College,694
Nebraska,CD02,Primary,9,Female,Latino,45-64,Less than college,4281
Nebraska,CD02,Primary,9,Female,Latino,65+,College,108
Nebraska,CD02,Primary,9,Female,Latino,65+,Less than college,1186
Nebraska,CD02,Primary,9,Female,White,18-24,College,3589
Nebraska,CD02,Primary,9,Female,White,18-24,Less than college,15286
Nebraska,CD02,Primary,9,Female,White,25-34,College,19887
Nebraska,CD02,Primary,9,Female,White,25-34,Less than college,16402
Nebraska,CD02,Primary,9,Female,White,35-44,College,17480
Nebraska,CD02,Primary,9,Female,White,35-44,Less than college,14809
Nebraska,CD02,Primary,9,Female,White,45-64,College,27749
Nebraska,CD02,Primary,9,Female,White,45-64,Less than college,37732
Nebraska,CD02,Primary,9,Female,White,65+,College,11341
Nebraska,CD02,Primary,9,Female,White,65+,Less than college,27512
Nebraska,CD02,Primary,9,Male,Black,18-24,College,189
Nebraska,CD02,Primary,9,Male,Black,18-24,Less than college,3358
Nebraska,CD02,Primary,9,Male,Black,25-34,College,1029
Nebraska,CD02,Primary,9,Male,Black,25-34,Less than college,3561
Nebraska,CD02,Primary,9,Male,Black,35-44,College,846
Nebraska,CD02,Primary,9,Male,Black,35-44,Less than college,2923
Nebraska,CD02,Primary,9,Male,Black,45-64,College,1257
Nebraska,CD02,Primary,9,Male,Black,45-64,Less than college,5323
Nebraska,CD02,Primary,9,Male,Black,65+,College,460
Nebraska,CD02,Primary,9,Male,Black,65+,Less than college,1831
Nebraska,CD02,Primary,9,Male,Latino,18-24,College,134
Nebraska,CD02,Primary,9,Male,Latino,18-24,Less than college,4217
Nebraska,CD02,Primary,9,Male,Latino,25-34,College,832
Nebraska,CD02,Primary,9,Male,Latino,25-34,Less than college,5114
Nebraska,CD02,Primary,9,Male,Latino,35-44,College,780
Nebraska,CD02,Primary,9,Male,Latino,35-44,Less than college,4784
Nebraska,CD02,Primary,9,Male,Latino,45-64,College,674
Nebraska,CD02,Primary,9,Male,Latino,45-64,Less than college,5071
Nebraska,CD02,Primary,9,Male,Latino,65+,College,146
Nebraska,CD02,Primary,9,Male,Latino,65+,Less than college,1035
Nebraska,CD02,Primary,9,Male,White,18-24,College,2668
Nebraska,CD02,Primary,9,Male,White,18-24,Less than college,15857
Nebraska,CD02,Primary,9,Male,White,25-34,College,17023
Nebraska,CD02,Primary,9,Male,White,25-34,Less than college,19696
Nebraska,CD02,Primary,9,Male,White,35-44,College,15104
Nebraska,CD02,Primary,9,Male,White,35-44,Less than college,17457
Nebraska,CD02,Primary,9,Male,White,45-64,College,25969
Nebraska,CD02,Primary,9,Male,White,45-64,Less than college,36770
Nebraska,CD02,Primary,9,Male,White,65+,College,13002
Nebraska,CD02,Primary,9,Male,White,65+,Less than college,17322
Nebraska,CD03,Primary,4,Female,Black,18-24,College,14
Nebraska,CD03,Primary,4,Female,Black,18-24,Less than college,494
Nebraska,CD03,Primary,4,Female,Black,25-34,College,72
Nebraska,CD03,Primary,4,Female,Black,25-34,Less than college,534
Nebraska,CD03,Primary,4,Female,Black,35-44,College,39
Nebraska,CD03,Primary,4,Female,Black,35-44,Less than college,306
Nebraska,CD03,Primary,4,Female,Black,45-64,College,30
Nebraska,CD03,Primary,4,Female,Black,45-64,Less than college,343
Nebraska,CD03,Primary,4,Female,Black,65+,College,5
Nebraska,CD03,Primary,4,Female,Black,65+,Less than college,93
Nebraska,CD03,Primary,4,Female,Latino,18-24,College,116
Nebraska,CD03,Primary,4,Female,Latino,18-24,Less than college,3715
Nebraska,CD03,Primary,4,Female,Latino,25-34,College,630
Nebraska,CD03,Primary,4,Female,Latino,25-34,Less than college,4260
Nebraska,CD03,Primary,4,Female,Latino,35-44,College,559
Nebraska,CD03,Primary,4,Female,Latino,35-44,Less than college,4028
Nebraska,CD03,Primary,4,Female,Latino,45-64,College,486
Nebraska,CD03,Primary,4,Female,Latino,45-64,Less than college,5138
Nebraska,CD03,Primary,4,Female,Latino,65+,College,79
Nebraska,CD03,Primary,4,Female,Latino,65+,Less than college,1298
Nebraska,CD03,Primary,4,Female,White,18-24,College,2025
Nebraska,CD03,Primary,4,Female,White,18-24,Less than college,18832
Nebraska,CD03,Primary,4,Female,White,25-34,College,8909
Nebraska,CD03,Primary,4,Female,White,25-34,Less than college,17521
Nebraska,CD03,Primary,4,Female,White,35-44,College,8612
Nebraska,CD03,Primary,4,Female,White,35-44,Less than college,18070
Nebraska,CD03,Primary,4,Female,White,45-64,College,17146
Nebraska,CD03,Primary,4,Female,White,45-64,Less than college,52714
Nebraska,CD03,Primary,4,Female,White,65+,College,10380
Nebraska,CD03,Primary,4,Female,White,65+,Less than college,49409
Nebraska,CD03,Primary,4,Male,Black,18-24,College,28
Nebraska,CD03,Primary,4,Male,Black,18-24,Less than college,716
Nebraska,CD03,Primary,4,Male,Black,25-34,College,181
Nebraska,CD03,Primary,4,Male,Black,25-34,Less than college,1122
Nebraska,CD03,Primary,4,Male,Black,35-44,College,83
Nebraska,CD03,Primary,4,Male,Black,35-44,Less than college,507
Nebraska,CD03,Primary,4,Male,Black,45-64,College,95
Nebraska,CD03,Primary,4,Male,Black,45-64,Less than college,683
Nebraska,CD03,Primary,4,Male,Black,65+,College,16
Nebraska,CD03,Primary,4,Male,Black,65+,Less than college,103
Nebraska,CD03,Primary,4,Male,Latino,18-24,College,91
Nebraska,CD03,Primary,4,Male,Latino,18-24,Less than college,4468
Nebraska,CD03,Primary,4,Male,Latino,25-34,College,403
Nebraska,CD03,Primary,4,Male,Latino,25-34,Less than college,4801
Nebraska,CD03,Primary,4,Male,Latino,35-44,College,409
Nebraska,CD03,Primary,4,Male,Latino,35-44,Less than college,4804
Nebraska,CD03,Primary,4,Male,Latino,45-64,College,413
Nebraska,CD03,Primary,4,Male,Latino,45-64,Less than college,5676
Nebraska,CD03,Primary,4,Male,Latino,65+,College,119
Nebraska,CD03,Primary,4,Male,Latino,65+,Less than college,1459
Nebraska,CD03,Primary,4,Male,White,18-24,College,1503
Nebraska,CD03,Primary,4,Male,White,18-24,Less than college,20522
Nebraska,CD03,Primary,4,Male,White,25-34,College,6317
Nebraska,CD03,Primary,4,Male,White,25-34,Less than college,20979
Nebraska,CD03,Primary,4,Male,White,35-44,College,6444
Nebraska,CD03,Primary,4,Male,White,35-44,Less than college,21106
Nebraska,CD03,Primary,4,Male,White,45-64,College,14530
Nebraska,CD03,Primary,4,Male,White,45-64,Less than college,55689
Nebraska,CD03,Primary,4,Male,White,65+,College,11109
Nebraska,CD03,Primary,4,Male,White,65+,Less than college,37835
Nevada,CD01,Caucus,5,Female,Black,18-24,College,150
Nevada,CD01,Caucus,5,Female,Black,18-24,Less than college,4032
Nevada,CD01,Caucus,5,Female,Black,25-34,College,1058
Nevada,CD01,Caucus,5,Female,Black,25-34,Less than college,6424
Nevada,CD01,Caucus,5,Female,Black,35-44,College,645
Nevada,CD01,Caucus,5,Female,Black,35-44,Less than college,4318
Nevada,CD01,Caucus,5,Female,Black,45-64,College,1226
Nevada,CD01,Caucus,5,Female,Black,45-64,Less than college,7490
Nevada,CD01,Caucus,5,Female,Black,65+,College,629
Nevada,CD01,Caucus,5,Female,Black,65+,Less than college,3547
Nevada,CD01,Caucus,5,Female,Latino,18-24,College,377
Nevada,CD01,Caucus,5,Female,Latino,18-24,Less than college,18380
Nevada,CD01,Caucus,5,Female,Latino,25-34,College,2047
Nevada,CD01,Caucus,5,Female,Latino,25-34,Less than college,22530
Nevada,CD01,Caucus,5,Female,Latino,35-44,College,1792
Nevada,CD01,Caucus,5,Female,Latino,35-44,Less than college,21756
Nevada,CD01,Caucus,5,Female,Latino,45-64,College,2463
Nevada,CD01,Caucus,5,Female,Latino,45-64,Less than college,27281
Nevada,CD01,Caucus,5,Female,Latino,65+,College,828
Nevada,CD01,Caucus,5,Female,Latino,65+,Less than college,8465
Nevada,CD01,Caucus,5,Female,White,18-24,College,391
Nevada,CD01,Caucus,5,Female,White,18-24,Less than college,5601
Nevada,CD01,Caucus,5,Female,White,25-34,College,2836
