candidate,state,total_votes,demo_group,demo,group_pct,cand_pct
yang,Colorado,1230809,education_race,No college / nonwhite,0.15,
biden,Colorado,1230809,education_race_gender,College / white / female,0.24,0.15
bloomberg,Colorado,1230809,education_race_gender,College / white / female,0.24,0.14
buttigieg,Colorado,1230809,education_race_gender,College / white / female,0.24,0.18
klobuchar,Colorado,1230809,education_race_gender,College / white / female,0.24,0.08
sanders,Colorado,1230809,education_race_gender,College / white / female,0.24,0.19
steyer,Colorado,1230809,education_race_gender,College / white / female,0.24,0.01
warren,Colorado,1230809,education_race_gender,College / white / female,0.24,0.24
yang,Colorado,1230809,education_race_gender,College / white / female,0.24,0
biden,Colorado,1230809,education_race_gender,No college / white / female,0.15,
bloomberg,Colorado,1230809,education_race_gender,No college / white / female,0.15,
buttigieg,Colorado,1230809,education_race_gender,No college / white / female,0.15,
klobuchar,Colorado,1230809,education_race_gender,No college / white / female,0.15,
sanders,Colorado,1230809,education_race_gender,No college / white / female,0.15,
steyer,Colorado,1230809,education_race_gender,No college / white / female,0.15,
warren,Colorado,1230809,education_race_gender,No college / white / female,0.15,
yang,Colorado,1230809,education_race_gender,No college / white / female,0.15,
biden,Colorado,1230809,education_race_gender,College / white / male,0.24,0.16
bloomberg,Colorado,1230809,education_race_gender,College / white / male,0.24,0.16
buttigieg,Colorado,1230809,education_race_gender,College / white / male,0.24,0.16
klobuchar,Colorado,1230809,education_race_gender,College / white / male,0.24,12
sanders,Colorado,1230809,education_race_gender,College / white / male,0.24,0.25
steyer,Colorado,1230809,education_race_gender,College / white / male,0.24,0
warren,Colorado,1230809,education_race_gender,College / white / male,0.24,0.12
yang,Colorado,1230809,education_race_gender,College / white / male,0.24,0
biden,Colorado,1230809,education_race_gender,No college / white / male,0.09,
bloomberg,Colorado,1230809,education_race_gender,No college / white / male,0.09,
buttigieg,Colorado,1230809,education_race_gender,No college / white / male,0.09,
klobuchar,Colorado,1230809,education_race_gender,No college / white / male,0.09,
sanders,Colorado,1230809,education_race_gender,No college / white / male,0.09,
steyer,Colorado,1230809,education_race_gender,No college / white / male,0.09,
warren,Colorado,1230809,education_race_gender,No college / white / male,0.09,
yang,Colorado,1230809,education_race_gender,No college / white / male,0.09,
biden,Colorado,1230809,ideology,Very liberal,0.24,0.08
bloomberg,Colorado,1230809,ideology,Very liberal,0.24,0.07
buttigieg,Colorado,1230809,ideology,Very liberal,0.24,0.07
klobuchar,Colorado,1230809,ideology,Very liberal,0.24,0.04
sanders,Colorado,1230809,ideology,Very liberal,0.24,0.51
steyer,Colorado,1230809,ideology,Very liberal,0.24,0
warren,Colorado,1230809,ideology,Very liberal,0.24,0.23
yang,Colorado,1230809,ideology,Very liberal,0.24,0
biden,Colorado,1230809,ideology,Somewhat liberal,0.4,0.17
bloomberg,Colorado,1230809,ideology,Somewhat liberal,0.4,0.16
buttigieg,Colorado,1230809,ideology,Somewhat liberal,0.4,0.15
klobuchar,Colorado,1230809,ideology,Somewhat liberal,0.4,0.1
sanders,Colorado,1230809,ideology,Somewhat liberal,0.4,0.25
steyer,Colorado,1230809,ideology,Somewhat liberal,0.4,0.01
warren,Colorado,1230809,ideology,Somewhat liberal,0.4,0.15
yang,Colorado,1230809,ideology,Somewhat liberal,0.4,0
biden,Colorado,1230809,ideology,Moderate/conservative,0.36,0.26
bloomberg,Colorado,1230809,ideology,Moderate/conservative,0.36,0.22
buttigieg,Colorado,1230809,ideology,Moderate/conservative,0.36,0.16
klobuchar,Colorado,1230809,ideology,Moderate/conservative,0.36,0.12
sanders,Colorado,1230809,ideology,Moderate/conservative,0.36,0.17
steyer,Colorado,1230809,ideology,Moderate/conservative,0.36,0
warren,Colorado,1230809,ideology,Moderate/conservative,0.36,0.04
yang,Colorado,1230809,ideology,Moderate/conservative,0.36,0
biden,Colorado,1230809,mfa,Support,0.54,0.09
bloomberg,Colorado,1230809,mfa,Support,0.54,0.1
buttigieg,Colorado,1230809,mfa,Support,0.54,0.1
klobuchar,Colorado,1230809,mfa,Support,0.54,0.06
sanders,Colorado,1230809,mfa,Support,0.54,0.46
steyer,Colorado,1230809,mfa,Support,0.54,0.01
warren,Colorado,1230809,mfa,Support,0.54,0.18
yang,Colorado,1230809,mfa,Support,0.54,0
biden,Colorado,1230809,mfa,Oppose,0.38,0.28
bloomberg,Colorado,1230809,mfa,Oppose,0.38,0.22
buttigieg,Colorado,1230809,mfa,Oppose,0.38,0.18
klobuchar,Colorado,1230809,mfa,Oppose,0.38,0.14
sanders,Colorado,1230809,mfa,Oppose,0.38,0.08
steyer,Colorado,1230809,mfa,Oppose,0.38,0
warren,Colorado,1230809,mfa,Oppose,0.38,0.09
yang,Colorado,1230809,mfa,Oppose,0.38,0
biden,Colorado,1230809,priority,Agrees on issues,0.27,0.1
bloomberg,Colorado,1230809,priority,Agrees on issues,0.27,0.13
buttigieg,Colorado,1230809,priority,Agrees on issues,0.27,0.11
klobuchar,Colorado,1230809,priority,Agrees on issues,0.27,0.08
sanders,Colorado,1230809,priority,Agrees on issues,0.27,0.42
steyer,Colorado,1230809,priority,Agrees on issues,0.27,0
warren,Colorado,1230809,priority,Agrees on issues,0.27,0.11
yang,Colorado,1230809,priority,Agrees on issues,0.27,0
biden,Colorado,1230809,priority,Can beat Trump,0.69,0.21
bloomberg,Colorado,1230809,priority,Can beat Trump,0.69,0.18
buttigieg,Colorado,1230809,priority,Can beat Trump,0.69,0.14
klobuchar,Colorado,1230809,priority,Can beat Trump,0.69,0.09
sanders,Colorado,1230809,priority,Can beat Trump,0.69,0.22
steyer,Colorado,1230809,priority,Can beat Trump,0.69,0
warren,Colorado,1230809,priority,Can beat Trump,0.69,0.15
yang,Colorado,1230809,priority,Can beat Trump,0.69,0
biden,Colorado,1230809,urbanicity,Urban,0.43,0.16
bloomberg,Colorado,1230809,urbanicity,Urban,0.43,0.15
buttigieg,Colorado,1230809,urbanicity,Urban,0.43,0.12
klobuchar,Colorado,1230809,urbanicity,Urban,0.43,0.09
sanders,Colorado,1230809,urbanicity,Urban,0.43,0.3
steyer,Colorado,1230809,urbanicity,Urban,0.43,0
warren,Colorado,1230809,urbanicity,Urban,0.43,0.15
yang,Colorado,1230809,urbanicity,Urban,0.43,0
biden,Colorado,1230809,urbanicity,Suburban,0.46,0.17
bloomberg,Colorado,1230809,urbanicity,Suburban,0.46,0.18
buttigieg,Colorado,1230809,urbanicity,Suburban,0.46,0.15
klobuchar,Colorado,1230809,urbanicity,Suburban,0.46,0.09
sanders,Colorado,1230809,urbanicity,Suburban,0.46,0.26
steyer,Colorado,1230809,urbanicity,Suburban,0.46,0
warren,Colorado,1230809,urbanicity,Suburban,0.46,0.13
yang,Colorado,1230809,urbanicity,Suburban,0.46,0
biden,Colorado,1230809,urbanicity,Rural,0.11,
bloomberg,Colorado,1230809,urbanicity,Rural,0.11,
buttigieg,Colorado,1230809,urbanicity,Rural,0.11,
klobuchar,Colorado,1230809,urbanicity,Rural,0.11,
sanders,Colorado,1230809,urbanicity,Rural,0.11,
steyer,Colorado,1230809,urbanicity,Rural,0.11,
warren,Colorado,1230809,urbanicity,Rural,0.11,
yang,Colorado,1230809,urbanicity,Rural,0.11,
biden,Maine,200358,gender,Male,0.41,0.29
bloomberg,Maine,200358,gender,Male,0.41,0.13
buttigieg,Maine,200358,gender,Male,0.41,0.03
klobuchar,Maine,200358,gender,Male,0.41,0
sanders,Maine,200358,gender,Male,0.41,0.38
steyer,Maine,200358,gender,Male,0.41,0
warren,Maine,200358,gender,Male,0.41,0.14
yang,Maine,200358,gender,Male,0.41,0
biden,Maine,200358,gender,Female,0.59,0.37
bloomberg,Maine,200358,gender,Female,0.59,0.11
buttigieg,Maine,200358,gender,Female,0.59,0.01
klobuchar,Maine,200358,gender,Female,0.59,0.02
sanders,Maine,200358,gender,Female,0.59,0.29
steyer,Maine,200358,gender,Female,0.59,0
warren,Maine,200358,gender,Female,0.59,0.18
yang,Maine,200358,gender,Female,0.59,0
biden,Maine,200358,race,White,0.95,0.34
bloomberg,Maine,200358,race,White,0.95,0.12
buttigieg,Maine,200358,race,White,0.95,0.02
klobuchar,Maine,200358,race,White,0.95,0.01
sanders,Maine,200358,race,White,0.95,0.32
steyer,Maine,200358,race,White,0.95,0
warren,Maine,200358,race,White,0.95,0.17
yang,Maine,200358,race,White,0.95,0
biden,Maine,200358,race,Black,0.01,
bloomberg,Maine,200358,race,Black,0.01,
buttigieg,Maine,200358,race,Black,0.01,
klobuchar,Maine,200358,race,Black,0.01,
sanders,Maine,200358,race,Black,0.01,
steyer,Maine,200358,race,Black,0.01,
warren,Maine,200358,race,Black,0.01,
yang,Maine,200358,race,Black,0.01,
biden,Maine,200358,race,Latino,0.02,
bloomberg,Maine,200358,race,Latino,0.02,
buttigieg,Maine,200358,race,Latino,0.02,
klobuchar,Maine,200358,race,Latino,0.02,
sanders,Maine,200358,race,Latino,0.02,
steyer,Maine,200358,race,Latino,0.02,
warren,Maine,200358,race,Latino,0.02,
yang,Maine,200358,race,Latino,0.02,
biden,Maine,200358,race,All nonwhite,0.05,
bloomberg,Maine,200358,race,All nonwhite,0.05,
buttigieg,Maine,200358,race,All nonwhite,0.05,
klobuchar,Maine,200358,race,All nonwhite,0.05,
sanders,Maine,200358,race,All nonwhite,0.05,
steyer,Maine,200358,race,All nonwhite,0.05,
warren,Maine,200358,race,All nonwhite,0.05,
yang,Maine,200358,race,All nonwhite,0.05,
biden,Maine,200358,age,17-29,0.15,0.09
bloomberg,Maine,200358,age,17-29,0.15,0.01
buttigieg,Maine,200358,age,17-29,0.15,0.04
klobuchar,Maine,200358,age,17-29,0.15,0
sanders,Maine,200358,age,17-29,0.15,0.67
steyer,Maine,200358,age,17-29,0.15,0
warren,Maine,200358,age,17-29,0.15,0.16
yang,Maine,200358,age,17-29,0.15,0
biden,Maine,200358,age,30-44,0.19,0.23
bloomberg,Maine,200358,age,30-44,0.19,0.04
buttigieg,Maine,200358,age,30-44,0.19,0.01
klobuchar,Maine,200358,age,30-44,0.19,0
sanders,Maine,200358,age,30-44,0.19,0.49
steyer,Maine,200358,age,30-44,0.19,0
warren,Maine,200358,age,30-44,0.19,0.21
yang,Maine,200358,age,30-44,0.19,0
biden,Maine,200358,age,45-64,0.33,0.38
bloomberg,Maine,200358,age,45-64,0.33,0.13
buttigieg,Maine,200358,age,45-64,0.33,0.02
klobuchar,Maine,200358,age,45-64,0.33,0.01
sanders,Maine,200358,age,45-64,0.33,0.24
steyer,Maine,200358,age,45-64,0.33,0
warren,Maine,200358,age,45-64,0.33,0.19
yang,Maine,200358,age,45-64,0.33,0
biden,Maine,200358,age,65+,0.33,0.46
bloomberg,Maine,200358,age,65+,0.33,0.19
buttigieg,Maine,200358,age,65+,0.33,0.02
klobuchar,Maine,200358,age,65+,0.33,0.02
sanders,Maine,200358,age,65+,0.33,0.18
steyer,Maine,200358,age,65+,0.33,0
warren,Maine,200358,age,65+,0.33,0.11
yang,Maine,200358,age,65+,0.33,0
biden,Maine,200358,education,College,0.51,0.33
bloomberg,Maine,200358,education,College,0.51,0.11
buttigieg,Maine,200358,education,College,0.51,0.01
klobuchar,Maine,200358,education,College,0.51,0.01
sanders,Maine,200358,education,College,0.51,0.31
steyer,Maine,200358,education,College,0.51,0
warren,Maine,200358,education,College,0.51,0.22
yang,Maine,200358,education,College,0.51,0
biden,Maine,200358,education,No college,0.49,0.35
bloomberg,Maine,200358,education,No college,0.49,0.12
buttigieg,Maine,200358,education,No college,0.49,0.02
klobuchar,Maine,200358,education,No college,0.49,0.02
sanders,Maine,200358,education,No college,0.49,0.35
steyer,Maine,200358,education,No college,0.49,0
warren,Maine,200358,education,No college,0.49,0.11
yang,Maine,200358,education,No college,0.49,0
biden,Maine,200358,education_race,College / white,0.5,0.33
bloomberg,Maine,200358,education_race,College / white,0.5,0.11
buttigieg,Maine,200358,education_race,College / white,0.5,0.01
klobuchar,Maine,200358,education_race,College / white,0.5,0.01
sanders,Maine,200358,education_race,College / white,0.5,0.31
steyer,Maine,200358,education_race,College / white,0.5,0
warren,Maine,200358,education_race,College / white,0.5,0.22
yang,Maine,200358,education_race,College / white,0.5,0
biden,Maine,200358,education_race,No college / white,0.45,0.36
bloomberg,Maine,200358,education_race,No college / white,0.45,0.12
buttigieg,Maine,200358,education_race,No college / white,0.45,0.02
klobuchar,Maine,200358,education_race,No college / white,0.45,0.02
sanders,Maine,200358,education_race,No college / white,0.45,0.33
steyer,Maine,200358,education_race,No college / white,0.45,0
warren,Maine,200358,education_race,No college / white,0.45,0.12
yang,Maine,200358,education_race,No college / white,0.45,0
biden,Maine,200358,education_race,College / nonwhite,0.01,
bloomberg,Maine,200358,education_race,College / nonwhite,0.01,
buttigieg,Maine,200358,education_race,College / nonwhite,0.01,
klobuchar,Maine,200358,education_race,College / nonwhite,0.01,
sanders,Maine,200358,education_race,College / nonwhite,0.01,
steyer,Maine,200358,education_race,College / nonwhite,0.01,
warren,Maine,200358,education_race,College / nonwhite,0.01,
yang,Maine,200358,education_race,College / nonwhite,0.01,
biden,Maine,200358,education_race,No college / nonwhite,0.04,
bloomberg,Maine,200358,education_race,No college / nonwhite,0.04,
buttigieg,Maine,200358,education_race,No college / nonwhite,0.04,
klobuchar,Maine,200358,education_race,No college / nonwhite,0.04,
sanders,Maine,200358,education_race,No college / nonwhite,0.04,
steyer,Maine,200358,education_race,No college / nonwhite,0.04,
warren,Maine,200358,education_race,No college / nonwhite,0.04,
yang,Maine,200358,education_race,No college / nonwhite,0.04,
biden,Maine,200358,education_race_gender,College / white / female,0.29,0.34
bloomberg,Maine,200358,education_race_gender,College / white / female,0.29,0.09
buttigieg,Maine,200358,education_race_gender,College / white / female,0.29,0
klobuchar,Maine,200358,education_race_gender,College / white / female,0.29,0.02
sanders,Maine,200358,education_race_gender,College / white / female,0.29,0.28
steyer,Maine,200358,education_race_gender,College / white / female,0.29,0
warren,Maine,200358,education_race_gender,College / white / female,0.29,0.26
yang,Maine,200358,education_race_gender,College / white / female,0.29,0
biden,Maine,200358,education_race_gender,No college / white / female,0.28,0.41
bloomberg,Maine,200358,education_race_gender,No college / white / female,0.28,0.13
buttigieg,Maine,200358,education_race_gender,No college / white / female,0.28,0.03
klobuchar,Maine,200358,education_race_gender,No college / white / female,0.28,0.03
sanders,Maine,200358,education_race_gender,No college / white / female,0.28,0.28
steyer,Maine,200358,education_race_gender,No college / white / female,0.28,0.01
warren,Maine,200358,education_race_gender,No college / white / female,0.28,0.11
yang,Maine,200358,education_race_gender,No college / white / female,0.28,0
biden,Maine,200358,education_race_gender,College / white / male,0.2,0.31
bloomberg,Maine,200358,education_race_gender,College / white / male,0.2,0.14
buttigieg,Maine,200358,education_race_gender,College / white / male,0.2,0.03
klobuchar,Maine,200358,education_race_gender,College / white / male,0.2,0
sanders,Maine,200358,education_race_gender,College / white / male,0.2,0.34
steyer,Maine,200358,education_race_gender,College / white / male,0.2,0
warren,Maine,200358,education_race_gender,College / white / male,0.2,0.17
yang,Maine,200358,education_race_gender,College / white / male,0.2,0
biden,Maine,200358,education_race_gender,No college / white / male,0.17,0.29
bloomberg,Maine,200358,education_race_gender,No college / white / male,0.17,0.12
buttigieg,Maine,200358,education_race_gender,No college / white / male,0.17,0
klobuchar,Maine,200358,education_race_gender,No college / white / male,0.17,0
sanders,Maine,200358,education_race_gender,No college / white / male,0.17,0.41
steyer,Maine,200358,education_race_gender,No college / white / male,0.17,0
warren,Maine,200358,education_race_gender,No college / white / male,0.17,0.14
yang,Maine,200358,education_race_gender,No college / white / male,0.17,0
biden,Maine,200358,ideology,Very liberal,0.31,0.16
bloomberg,Maine,200358,ideology,Very liberal,0.31,0.03
buttigieg,Maine,200358,ideology,Very liberal,0.31,0.01
klobuchar,Maine,200358,ideology,Very liberal,0.31,0
sanders,Maine,200358,ideology,Very liberal,0.31,0.55
steyer,Maine,200358,ideology,Very liberal,0.31,0
warren,Maine,200358,ideology,Very liberal,0.31,0.25
yang,Maine,200358,ideology,Very liberal,0.31,0
biden,Maine,200358,ideology,Somewhat liberal,0.39,0.38
bloomberg,Maine,200358,ideology,Somewhat liberal,0.39,0.08
buttigieg,Maine,200358,ideology,Somewhat liberal,0.39,0
klobuchar,Maine,200358,ideology,Somewhat liberal,0.39,0.01
sanders,Maine,200358,ideology,Somewhat liberal,0.39,0.33
steyer,Maine,200358,ideology,Somewhat liberal,0.39,0
warren,Maine,200358,ideology,Somewhat liberal,0.39,0.2
yang,Maine,200358,ideology,Somewhat liberal,0.39,0
biden,Maine,200358,ideology,Moderate/conservative,0.3,0.48
bloomberg,Maine,200358,ideology,Moderate/conservative,0.3,0.22
buttigieg,Maine,200358,ideology,Moderate/conservative,0.3,0.04
klobuchar,Maine,200358,ideology,Moderate/conservative,0.3,0.04
sanders,Maine,200358,ideology,Moderate/conservative,0.3,0.13
